zone_id,timestamp,hour,day_of_week,is_weekend,temp_c,demand_m3
Z3,2025-02-26 21:00:00,21,2,0,10.81,159.97
Z3,2025-02-26 22:00:00,22,2,0,8.81,154.6
Z3,2025-02-26 23:00:00,23,2,0,7.57,156.91
Z3,2025-02-27 00:00:00,0,3,0,9.93,159.17
Z3,2025-02-27 01:00:00,1,3,0,6.52,154.29
Z3,2025-02-27 02:00:00,2,3,0,13.02,153.37
Z3,2025-02-27 03:00:00,3,3,0,12.18,154.97
Z3,2025-02-27 04:00:00,4,3,0,7.35,152.91
Z3,2025-02-27 05:00:00,5,3,0,11.05,161.42
Z3,2025-02-27 06:00:00,6,3,0,8.65,175.25
Z3,2025-02-27 07:00:00,7,3,0,9.63,180.07
Z3,2025-02-27 08:00:00,8,3,0,10.06,176.25
Z3,2025-02-27 09:00:00,9,3,0,9.13,165.52
Z3,2025-02-27 10:00:00,10,3,0,8.46,163.81
Z3,2025-02-27 11:00:00,11,3,0,8.97,159.49
Z3,2025-02-27 12:00:00,12,3,0,9.65,153.34
Z3,2025-02-27 13:00:00,13,3,0,9.33,145.55
Z3,2025-02-27 14:00:00,14,3,0,7.53,143.96
Z3,2025-02-27 15:00:00,15,3,0,9.74,156.34
Z3,2025-02-27 16:00:00,16,3,0,11.82,158.87
Z3,2025-02-27 17:00:00,17,3,0,9.06,155.04
Z3,2025-02-27 18:00:00,18,3,0,11.18,179.61
Z3,2025-02-27 19:00:00,19,3,0,12.44,179.18
Z3,2025-02-27 20:00:00,20,3,0,11.57,181.97
Z3,2025-02-27 21:00:00,21,3,0,11.19,170.13
Z3,2025-02-27 22:00:00,22,3,0,10.29,151.54
Z3,2025-02-27 23:00:00,23,3,0,9.83,155.12
Z3,2025-02-28 00:00:00,0,4,0,11.02,164.8
Z3,2025-02-28 01:00:00,1,4,0,11.13,160.51
Z3,2025-02-28 02:00:00,2,4,0,10.44,151.12
Z3,2025-02-28 03:00:00,3,4,0,9.18,148.49
Z3,2025-02-28 04:00:00,4,4,0,12.04,160.42
Z3,2025-02-28 05:00:00,5,4,0,12.75,169.57
Z3,2025-02-28 06:00:00,6,4,0,10.89,187.26
Z3,2025-02-28 07:00:00,7,4,0,11.36,185.61
Z3,2025-02-28 08:00:00,8,4,0,10.98,178.73
Z3,2025-02-28 09:00:00,9,4,0,13.05,170.1
Z3,2025-02-28 10:00:00,10,4,0,8.21,155.89
Z3,2025-02-28 11:00:00,11,4,0,13.67,161.52
Z3,2025-02-28 12:00:00,12,4,0,12.58,145.31
Z3,2025-02-28 13:00:00,13,4,0,10.91,156.01
Z3,2025-02-28 14:00:00,14,4,0,12.69,163.77
Z3,2025-02-28 15:00:00,15,4,0,11.94,160.15
Z3,2025-02-28 16:00:00,16,4,0,12.27,156.16
Z3,2025-02-28 17:00:00,17,4,0,8.94,166.14
Z3,2025-02-28 18:00:00,18,4,0,12.67,169.4
Z3,2025-02-28 19:00:00,19,4,0,10.07,175.86
Z3,2025-02-28 20:00:00,20,4,0,12.18,175.86
Z3,2025-02-28 21:00:00,21,4,0,15.46,158.53
Z3,2025-02-28 22:00:00,22,4,0,11.7,160.14
Z3,2025-02-28 23:00:00,23,4,0,15.02,151.58
Z3,2025-03-01 00:00:00,0,5,1,15.82,149.81
Z3,2025-03-01 01:00:00,1,5,1,12.86,144.33
Z3,2025-03-01 02:00:00,2,5,1,12.44,151.67
Z3,2025-03-01 03:00:00,3,5,1,11.57,147.89
Z3,2025-03-01 04:00:00,4,5,1,12.69,146.58
Z3,2025-03-01 05:00:00,5,5,1,17.23,166.37
Z3,2025-03-01 06:00:00,6,5,1,14.36,175.36
Z3,2025-03-01 07:00:00,7,5,1,11.39,179.18
Z3,2025-03-01 08:00:00,8,5,1,9.84,158.5
Z3,2025-03-01 09:00:00,9,5,1,13.01,162.28
Z3,2025-03-01 10:00:00,10,5,1,14.11,151.86
Z3,2025-03-01 11:00:00,11,5,1,13.85,142.7
Z3,2025-03-01 12:00:00,12,5,1,11.71,148.95
Z3,2025-03-01 13:00:00,13,5,1,15.08,158.05
Z3,2025-03-01 14:00:00,14,5,1,12.94,150.94
Z3,2025-03-01 15:00:00,15,5,1,13.79,157.07
Z3,2025-03-01 16:00:00,16,5,1,15.84,157.63
Z3,2025-03-01 17:00:00,17,5,1,13.88,165.25
Z3,2025-03-01 18:00:00,18,5,1,15.45,162.33
Z3,2025-03-01 19:00:00,19,5,1,12.57,163.36
Z3,2025-03-01 20:00:00,20,5,1,16.92,175.08
Z3,2025-03-01 21:00:00,21,5,1,13.07,151.5
Z3,2025-03-01 22:00:00,22,5,1,16.74,150.63
Z3,2025-03-01 23:00:00,23,5,1,15.68,148.5
Z4,2025-01-01 00:00:00,0,2,0,17.43,106.3
Z4,2025-01-01 01:00:00,1,2,0,16.8,111.35
Z4,2025-01-01 02:00:00,2,2,0,15.55,97.3
Z4,2025-01-01 03:00:00,3,2,0,11.96,104.96
Z4,2025-01-01 04:00:00,4,2,0,15.72,108.04
Z4,2025-01-01 05:00:00,5,2,0,13.8,123.11
Z4,2025-01-01 06:00:00,6,2,0,16.37,130.12
Z4,2025-01-01 07:00:00,7,2,0,16.78,128.09
Z4,2025-01-01 08:00:00,8,2,0,15.16,139.39
Z4,2025-01-01 09:00:00,9,2,0,15.89,123.0
Z4,2025-01-01 10:00:00,10,2,0,19.33,110.73
Z4,2025-01-01 11:00:00,11,2,0,17.15,122.52
Z4,2025-01-01 12:00:00,12,2,0,15.56,114.37
Z4,2025-01-01 13:00:00,13,2,0,14.66,103.92
Z4,2025-01-01 14:00:00,14,2,0,16.8,116.2
Z4,2025-01-01 15:00:00,15,2,0,17.99,124.38
Z4,2025-01-01 16:00:00,16,2,0,16.29,124.07
Z4,2025-01-01 17:00:00,17,2,0,15.96,127.39
Z4,2025-01-01 18:00:00,18,2,0,16.88,130.82
Z4,2025-01-01 19:00:00,19,2,0,17.29,121.11
Z4,2025-01-01 20:00:00,20,2,0,15.05,126.57
Z4,2025-01-01 21:00:00,21,2,0,14.29,124.96
Z4,2025-01-01 22:00:00,22,2,0,18.22,121.18
Z4,2025-01-01 23:00:00,23,2,0,15.31,120.04
Z4,2025-01-02 00:00:00,0,3,0,20.13,115.05
Z4,2025-01-02 01:00:00,1,3,0,17.93,112.81
Z4,2025-01-02 02:00:00,2,3,0,18.05,111.39
Z4,2025-01-02 03:00:00,3,3,0,17.28,118.11
Z4,2025-01-02 04:00:00,4,3,0,20.94,112.65
Z4,2025-01-02 05:00:00,5,3,0,17.35,116.92
Z4,2025-01-02 06:00:00,6,3,0,19.98,131.75
Z4,2025-01-02 07:00:00,7,3,0,15.51,137.44
Z4,2025-01-02 08:00:00,8,3,0,20.37,139.73
Z4,2025-01-02 09:00:00,9,3,0,18.15,127.41
Z4,2025-01-02 10:00:00,10,3,0,20.05,114.74
Z4,2025-01-02 11:00:00,11,3,0,17.84,110.64
Z4,2025-01-02 12:00:00,12,3,0,16.34,108.18
Z4,2025-01-02 13:00:00,13,3,0,19.83,117.65
Z4,2025-01-02 14:00:00,14,3,0,19.22,115.2
Z4,2025-01-02 15:00:00,15,3,0,19.12,111.53
Z4,2025-01-02 16:00:00,16,3,0,17.96,120.06
Z4,2025-01-02 17:00:00,17,3,0,18.92,127.45
Z4,2025-01-02 18:00:00,18,3,0,18.38,127.68
Z4,2025-01-02 19:00:00,19,3,0,23.4,143.52
Z4,2025-01-02 20:00:00,20,3,0,19.37,129.74
Z4,2025-01-02 21:00:00,21,3,0,18.15,123.82
Z4,2025-01-02 22:00:00,22,3,0,19.35,109.29
Z4,2025-01-02 23:00:00,23,3,0,16.63,109.52
Z4,2025-01-03 00:00:00,0,4,0,19.38,111.83
Z4,2025-01-03 01:00:00,1,4,0,21.36,106.82
Z4,2025-01-03 02:00:00,2,4,0,18.1,121.3
Z4,2025-01-03 03:00:00,3,4,0,19.5,120.64
Z4,2025-01-03 04:00:00,4,4,0,22.46,118.71
Z4,2025-01-03 05:00:00,5,4,0,19.31,124.72
Z4,2025-01-03 06:00:00,6,4,0,16.61,129.37
Z4,2025-01-03 07:00:00,7,4,0,20.94,143.37
Z4,2025-01-03 08:00:00,8,4,0,20.62,133.8
Z4,2025-01-03 09:00:00,9,4,0,18.79,133.34
Z4,2025-01-03 10:00:00,10,4,0,19.1,120.61
Z4,2025-01-03 11:00:00,11,4,0,20.17,124.92
Z4,2025-01-03 12:00:00,12,4,0,21.46,108.52
Z4,2025-01-03 13:00:00,13,4,0,18.29,115.87
Z4,2025-01-03 14:00:00,14,4,0,20.05,112.59
Z4,2025-01-03 15:00:00,15,4,0,21.75,120.6
Z4,2025-01-03 16:00:00,16,4,0,20.38,126.49
Z4,2025-01-03 17:00:00,17,4,0,19.81,136.01
Z4,2025-01-03 18:00:00,18,4,0,19.26,134.96
Z4,2025-01-03 19:00:00,19,4,0,22.67,128.94
Z4,2025-01-03 20:00:00,20,4,0,20.08,138.84
Z4,2025-01-03 21:00:00,21,4,0,22.4,128.67
Z4,2025-01-03 22:00:00,22,4,0,19.63,126.65
Z4,2025-01-03 23:00:00,23,4,0,22.58,113.49
Z4,2025-01-04 00:00:00,0,5,1,19.07,104.25
Z4,2025-01-04 01:00:00,1,5,1,21.89,104.56
Z4,2025-01-04 02:00:00,2,5,1,22.04,102.64
Z4,2025-01-04 03:00:00,3,5,1,17.92,100.89
Z4,2025-01-04 04:00:00,4,5,1,21.25,109.77
Z4,2025-01-04 05:00:00,5,5,1,19.49,105.67
Z4,2025-01-04 06:00:00,6,5,1,20.52,131.32
Z4,2025-01-04 07:00:00,7,5,1,23.25,140.02
Z4,2025-01-04 08:00:00,8,5,1,20.2,118.63
Z4,2025-01-04 09:00:00,9,5,1,22.24,123.68
Z4,2025-01-04 10:00:00,10,5,1,22.16,100.43
Z4,2025-01-04 11:00:00,11,5,1,20.33,106.16
Z4,2025-01-04 12:00:00,12,5,1,22.42,112.05
Z4,2025-01-04 13:00:00,13,5,1,21.97,108.8
Z4,2025-01-04 14:00:00,14,5,1,21.95,111.7
Z4,2025-01-04 15:00:00,15,5,1,22.35,110.6
Z4,2025-01-04 16:00:00,16,5,1,21.54,113.7
Z4,2025-01-04 17:00:00,17,5,1,22.74,121.71
Z4,2025-01-04 18:00:00,18,5,1,22.64,133.12
Z4,2025-01-04 19:00:00,19,5,1,22.53,123.14
Z4,2025-01-04 20:00:00,20,5,1,23.52,117.92
Z4,2025-01-04 21:00:00,21,5,1,20.63,119.6
Z4,2025-01-04 22:00:00,22,5,1,23.09,107.59
Z4,2025-01-04 23:00:00,23,5,1,21.8,105.9
Z4,2025-01-05 00:00:00,0,6,1,21.7,111.71
Z4,2025-01-05 01:00:00,1,6,1,23.55,108.22
Z4,2025-01-05 02:00:00,2,6,1,21.73,98.43
Z4,2025-01-05 03:00:00,3,6,1,24.73,115.17
Z4,2025-01-05 04:00:00,4,6,1,21.6,116.16
Z4,2025-01-05 05:00:00,5,6,1,22.61,118.59
Z4,2025-01-05 06:00:00,6,6,1,23.42,124.96
Z4,2025-01-05 07:00:00,7,6,1,22.31,132.5
Z4,2025-01-05 08:00:00,8,6,1,22.13,131.88
Z4,2025-01-05 09:00:00,9,6,1,25.74,119.54
Z4,2025-01-05 10:00:00,10,6,1,20.49,98.5
Z4,2025-01-05 11:00:00,11,6,1,22.81,105.35
Z4,2025-01-05 12:00:00,12,6,1,23.4,109.42
Z4,2025-01-05 13:00:00,13,6,1,20.74,94.44
Z4,2025-01-05 14:00:00,14,6,1,23.64,110.43
Z4,2025-01-05 15:00:00,15,6,1,22.6,100.56
Z4,2025-01-05 16:00:00,16,6,1,24.0,123.79
Z4,2025-01-05 17:00:00,17,6,1,23.76,116.25
Z4,2025-01-05 18:00:00,18,6,1,23.45,117.84
Z4,2025-01-05 19:00:00,19,6,1,25.02,130.52
Z4,2025-01-05 20:00:00,20,6,1,20.83,121.09
Z4,2025-01-05 21:00:00,21,6,1,24.22,119.89
Z4,2025-01-05 22:00:00,22,6,1,23.16,107.8
Z4,2025-01-05 23:00:00,23,6,1,24.47,108.85
Z4,2025-01-06 00:00:00,0,0,0,20.43,112.29
Z4,2025-01-06 01:00:00,1,0,0,25.18,117.97
Z4,2025-01-06 02:00:00,2,0,0,26.35,124.66
Z4,2025-01-06 03:00:00,3,0,0,24.3,120.32
Z4,2025-01-06 04:00:00,4,0,0,23.73,122.82
Z4,2025-01-06 05:00:00,5,0,0,23.42,134.47
Z4,2025-01-06 06:00:00,6,0,0,22.51,131.86
Z4,2025-01-06 07:00:00,7,0,0,22.26,153.99
Z4,2025-01-06 08:00:00,8,0,0,24.78,142.87
Z4,2025-01-06 09:00:00,9,0,0,22.44,133.85
Z4,2025-01-06 10:00:00,10,0,0,23.89,125.88
Z4,2025-01-06 11:00:00,11,0,0,22.63,120.07
Z4,2025-01-06 12:00:00,12,0,0,23.5,114.15
Z4,2025-01-06 13:00:00,13,0,0,25.27,111.54
Z4,2025-01-06 14:00:00,14,0,0,25.05,125.42
Z4,2025-01-06 15:00:00,15,0,0,22.92,115.96
Z4,2025-01-06 16:00:00,16,0,0,23.94,127.77
Z4,2025-01-06 17:00:00,17,0,0,24.07,134.31
Z4,2025-01-06 18:00:00,18,0,0,26.98,137.23
Z4,2025-01-06 19:00:00,19,0,0,21.79,141.11
Z4,2025-01-06 20:00:00,20,0,0,26.92,142.56
Z4,2025-01-06 21:00:00,21,0,0,22.79,129.43
Z4,2025-01-06 22:00:00,22,0,0,22.78,128.55
Z4,2025-01-06 23:00:00,23,0,0,22.46,118.53
Z4,2025-01-07 00:00:00,0,1,0,23.0,118.38
Z4,2025-01-07 01:00:00,1,1,0,23.99,119.92
Z4,2025-01-07 02:00:00,2,1,0,24.6,114.05
Z4,2025-01-07 03:00:00,3,1,0,25.53,122.27
Z4,2025-01-07 04:00:00,4,1,0,23.13,137.12
Z4,2025-01-07 05:00:00,5,1,0,25.35,132.68
Z4,2025-01-07 06:00:00,6,1,0,26.78,154.49
Z4,2025-01-07 07:00:00,7,1,0,24.46,146.44
Z4,2025-01-07 08:00:00,8,1,0,23.22,138.29
Z4,2025-01-07 09:00:00,9,1,0,24.43,133.6
Z4,2025-01-07 10:00:00,10,1,0,25.24,129.58
Z4,2025-01-07 11:00:00,11,1,0,25.12,114.83
Z4,2025-01-07 12:00:00,12,1,0,23.37,115.31
Z4,2025-01-07 13:00:00,13,1,0,24.38,126.0
Z4,2025-01-07 14:00:00,14,1,0,23.07,116.8
Z4,2025-01-07 15:00:00,15,1,0,26.26,123.1
Z4,2025-01-07 16:00:00,16,1,0,25.54,127.17
Z4,2025-01-07 17:00:00,17,1,0,25.25,131.75
Z4,2025-01-07 18:00:00,18,1,0,25.88,129.68
Z4,2025-01-07 19:00:00,19,1,0,24.35,140.99
Z4,2025-01-07 20:00:00,20,1,0,25.7,147.7
Z4,2025-01-07 21:00:00,21,1,0,24.33,140.89
Z4,2025-01-07 22:00:00,22,1,0,23.94,134.05
Z4,2025-01-07 23:00:00,23,1,0,26.16,119.29
Z4,2025-01-08 00:00:00,0,2,0,25.41,120.19
Z4,2025-01-08 01:00:00,1,2,0,25.89,119.81
Z4,2025-01-08 02:00:00,2,2,0,24.5,128.07
Z4,2025-01-08 03:00:00,3,2,0,24.82,126.68
Z4,2025-01-08 04:00:00,4,2,0,24.64,135.49
Z4,2025-01-08 05:00:00,5,2,0,23.96,128.25
Z4,2025-01-08 06:00:00,6,2,0,27.27,141.36
Z4,2025-01-08 07:00:00,7,2,0,27.39,153.22
Z4,2025-01-08 08:00:00,8,2,0,24.76,130.14
Z4,2025-01-08 09:00:00,9,2,0,24.97,133.75
Z4,2025-01-08 10:00:00,10,2,0,26.75,137.56
Z4,2025-01-08 11:00:00,11,2,0,23.97,125.52
Z4,2025-01-08 12:00:00,12,2,0,26.15,128.36
Z4,2025-01-08 13:00:00,13,2,0,25.75,109.69
Z4,2025-01-08 14:00:00,14,2,0,24.77,114.04
Z4,2025-01-08 15:00:00,15,2,0,24.69,128.89
Z4,2025-01-08 16:00:00,16,2,0,25.45,134.79
Z4,2025-01-08 17:00:00,17,2,0,25.5,125.64
Z4,2025-01-08 18:00:00,18,2,0,21.21,134.24
Z4,2025-01-08 19:00:00,19,2,0,24.66,133.73
Z4,2025-01-08 20:00:00,20,2,0,22.42,130.4
Z4,2025-01-08 21:00:00,21,2,0,24.68,136.43
Z4,2025-01-08 22:00:00,22,2,0,25.24,137.3
Z4,2025-01-08 23:00:00,23,2,0,23.4,126.75
Z4,2025-01-09 00:00:00,0,3,0,25.02,124.2
Z4,2025-01-09 01:00:00,1,3,0,24.28,125.65
Z4,2025-01-09 02:00:00,2,3,0,25.37,116.82
Z4,2025-01-09 03:00:00,3,3,0,24.9,120.37
Z4,2025-01-09 04:00:00,4,3,0,25.64,119.61
Z4,2025-01-09 05:00:00,5,3,0,24.85,135.37
Z4,2025-01-09 06:00:00,6,3,0,24.93,149.3
Z4,2025-01-09 07:00:00,7,3,0,26.02,146.18
Z4,2025-01-09 08:00:00,8,3,0,25.17,143.29
Z4,2025-01-09 09:00:00,9,3,0,25.44,122.75
Z4,2025-01-09 10:00:00,10,3,0,24.36,116.26
Z4,2025-01-09 11:00:00,11,3,0,26.72,123.64
Z4,2025-01-09 12:00:00,12,3,0,24.49,125.31
Z4,2025-01-09 13:00:00,13,3,0,25.4,114.15
Z4,2025-01-09 14:00:00,14,3,0,24.64,118.81
Z4,2025-01-09 15:00:00,15,3,0,22.11,115.77
Z4,2025-01-09 16:00:00,16,3,0,24.43,125.98
Z4,2025-01-09 17:00:00,17,3,0,22.46,136.68
Z4,2025-01-09 18:00:00,18,3,0,24.51,137.53
Z4,2025-01-09 19:00:00,19,3,0,25.24,135.56
Z4,2025-01-09 20:00:00,20,3,0,25.3,136.05
Z4,2025-01-09 21:00:00,21,3,0,23.24,134.16
Z4,2025-01-09 22:00:00,22,3,0,26.8,133.87
Z4,2025-01-09 23:00:00,23,3,0,25.92,121.36
Z4,2025-01-10 00:00:00,0,4,0,22.11,125.49
Z4,2025-01-10 01:00:00,1,4,0,27.57,132.41
Z4,2025-01-10 02:00:00,2,4,0,23.95,112.27
Z4,2025-01-10 03:00:00,3,4,0,22.83,109.22
Z4,2025-01-10 04:00:00,4,4,0,24.24,134.64
Z4,2025-01-10 05:00:00,5,4,0,24.15,133.98
Z4,2025-01-10 06:00:00,6,4,0,26.4,140.56
Z4,2025-01-10 07:00:00,7,4,0,27.36,159.78
Z4,2025-01-10 08:00:00,8,4,0,24.08,136.73
Z4,2025-01-10 09:00:00,9,4,0,25.28,131.44
Z4,2025-01-10 10:00:00,10,4,0,22.47,130.58
Z4,2025-01-10 11:00:00,11,4,0,26.0,124.08
Z4,2025-01-10 12:00:00,12,4,0,22.24,109.86
Z4,2025-01-10 13:00:00,13,4,0,24.26,116.56
Z4,2025-01-10 14:00:00,14,4,0,23.55,125.65
Z4,2025-01-10 15:00:00,15,4,0,25.13,131.8
Z4,2025-01-10 16:00:00,16,4,0,22.5,122.3
Z4,2025-01-10 17:00:00,17,4,0,25.09,135.62
Z4,2025-01-10 18:00:00,18,4,0,26.21,141.87
Z4,2025-01-10 19:00:00,19,4,0,26.64,145.21
Z4,2025-01-10 20:00:00,20,4,0,25.42,136.46
Z4,2025-01-10 21:00:00,21,4,0,23.81,136.86
Z4,2025-01-10 22:00:00,22,4,0,26.17,133.13
Z4,2025-01-10 23:00:00,23,4,0,23.58,129.94
Z4,2025-01-11 00:00:00,0,5,1,20.37,95.92
Z4,2025-01-11 01:00:00,1,5,1,24.64,109.73
Z4,2025-01-11 02:00:00,2,5,1,24.48,110.22
Z4,2025-01-11 03:00:00,3,5,1,24.38,106.31
Z4,2025-01-11 04:00:00,4,5,1,24.34,121.09
Z4,2025-01-11 05:00:00,5,5,1,25.26,135.58
Z4,2025-01-11 06:00:00,6,5,1,23.75,131.45
Z4,2025-01-11 07:00:00,7,5,1,21.05,127.08
Z4,2025-01-11 08:00:00,8,5,1,23.0,135.21
Z4,2025-01-11 09:00:00,9,5,1,22.32,124.75
Z4,2025-01-11 10:00:00,10,5,1,23.19,112.69
Z4,2025-01-11 11:00:00,11,5,1,23.51,107.82
Z4,2025-01-11 12:00:00,12,5,1,22.45,97.25
Z4,2025-01-11 13:00:00,13,5,1,22.67,104.77
Z4,2025-01-11 14:00:00,14,5,1,22.21,110.41
Z4,2025-01-11 15:00:00,15,5,1,23.92,113.48
Z4,2025-01-11 16:00:00,16,5,1,24.37,120.06
Z4,2025-01-11 17:00:00,17,5,1,22.38,116.91
Z4,2025-01-11 18:00:00,18,5,1,23.24,129.23
Z4,2025-01-11 19:00:00,19,5,1,24.81,136.92
Z4,2025-01-11 20:00:00,20,5,1,21.85,123.5
Z4,2025-01-11 21:00:00,21,5,1,23.61,127.56
Z4,2025-01-11 22:00:00,22,5,1,23.96,115.72
Z4,2025-01-11 23:00:00,23,5,1,20.61,102.12
Z4,2025-01-12 00:00:00,0,6,1,22.84,109.47
Z4,2025-01-12 01:00:00,1,6,1,20.72,105.22
Z4,2025-01-12 02:00:00,2,6,1,23.26,101.46
Z4,2025-01-12 03:00:00,3,6,1,23.91,108.36
Z4,2025-01-12 04:00:00,4,6,1,24.08,111.62
Z4,2025-01-12 05:00:00,5,6,1,20.59,115.14
Z4,2025-01-12 06:00:00,6,6,1,21.93,125.29
Z4,2025-01-12 07:00:00,7,6,1,21.69,133.03
Z4,2025-01-12 08:00:00,8,6,1,21.69,126.93
Z4,2025-01-12 09:00:00,9,6,1,19.32,118.72
Z4,2025-01-12 10:00:00,10,6,1,21.69,121.61
Z4,2025-01-12 11:00:00,11,6,1,20.35,95.52
Z4,2025-01-12 12:00:00,12,6,1,22.62,109.77
Z4,2025-01-12 13:00:00,13,6,1,20.11,95.4
Z4,2025-01-12 14:00:00,14,6,1,23.87,118.38
Z4,2025-01-12 15:00:00,15,6,1,17.76,101.95
Z4,2025-01-12 16:00:00,16,6,1,23.92,113.21
Z4,2025-01-12 17:00:00,17,6,1,20.62,115.88
Z4,2025-01-12 18:00:00,18,6,1,19.61,111.2
Z4,2025-01-12 19:00:00,19,6,1,22.8,116.31
Z4,2025-01-12 20:00:00,20,6,1,21.53,129.05
Z4,2025-01-12 21:00:00,21,6,1,18.91,109.97
Z4,2025-01-12 22:00:00,22,6,1,22.84,117.96
Z4,2025-01-12 23:00:00,23,6,1,20.02,114.62
Z4,2025-01-13 00:00:00,0,0,0,22.69,118.85
Z4,2025-01-13 01:00:00,1,0,0,19.46,110.95
Z4,2025-01-13 02:00:00,2,0,0,21.17,114.72
Z4,2025-01-13 03:00:00,3,0,0,22.07,109.24
Z4,2025-01-13 04:00:00,4,0,0,18.35,119.03
Z4,2025-01-13 05:00:00,5,0,0,19.78,123.16
Z4,2025-01-13 06:00:00,6,0,0,17.79,132.77
Z4,2025-01-13 07:00:00,7,0,0,20.29,143.27
Z4,2025-01-13 08:00:00,8,0,0,20.4,134.99
Z4,2025-01-13 09:00:00,9,0,0,21.99,121.7
Z4,2025-01-13 10:00:00,10,0,0,20.95,111.04
Z4,2025-01-13 11:00:00,11,0,0,18.82,107.25
Z4,2025-01-13 12:00:00,12,0,0,21.17,115.56
Z4,2025-01-13 13:00:00,13,0,0,19.9,107.69
Z4,2025-01-13 14:00:00,14,0,0,19.4,109.95
Z4,2025-01-13 15:00:00,15,0,0,20.35,111.85
Z4,2025-01-13 16:00:00,16,0,0,21.69,113.33
Z4,2025-01-13 17:00:00,17,0,0,18.41,134.98
Z4,2025-01-13 18:00:00,18,0,0,18.89,122.67
Z4,2025-01-13 19:00:00,19,0,0,19.79,130.9
Z4,2025-01-13 20:00:00,20,0,0,18.13,123.08
Z4,2025-01-13 21:00:00,21,0,0,23.46,129.46
Z4,2025-01-13 22:00:00,22,0,0,16.34,125.93
Z4,2025-01-13 23:00:00,23,0,0,20.06,112.86
Z4,2025-01-14 00:00:00,0,1,0,17.67,115.25
Z4,2025-01-14 01:00:00,1,1,0,18.62,100.86
Z4,2025-01-14 02:00:00,2,1,0,21.59,113.76
Z4,2025-01-14 03:00:00,3,1,0,21.07,124.89
Z4,2025-01-14 04:00:00,4,1,0,17.24,122.82
Z4,2025-01-14 05:00:00,5,1,0,17.69,113.21
Z4,2025-01-14 06:00:00,6,1,0,17.95,135.23
Z4,2025-01-14 07:00:00,7,1,0,17.81,134.53
Z4,2025-01-14 08:00:00,8,1,0,20.14,136.11
Z4,2025-01-14 09:00:00,9,1,0,17.07,127.88
Z4,2025-01-14 10:00:00,10,1,0,18.55,103.06
Z4,2025-01-14 11:00:00,11,1,0,18.82,116.88
Z4,2025-01-14 12:00:00,12,1,0,18.12,117.64
Z4,2025-01-14 13:00:00,13,1,0,17.0,112.86
Z4,2025-01-14 14:00:00,14,1,0,15.57,112.38
Z4,2025-01-14 15:00:00,15,1,0,20.77,112.34
Z4,2025-01-14 16:00:00,16,1,0,16.62,113.04
Z4,2025-01-14 17:00:00,17,1,0,17.87,117.89
Z4,2025-01-14 18:00:00,18,1,0,18.22,134.84
Z4,2025-01-14 19:00:00,19,1,0,18.31,121.36
Z4,2025-01-14 20:00:00,20,1,0,18.91,136.22
Z4,2025-01-14 21:00:00,21,1,0,18.58,127.36
Z4,2025-01-14 22:00:00,22,1,0,17.58,124.65
Z4,2025-01-14 23:00:00,23,1,0,20.05,111.72
Z4,2025-01-15 00:00:00,0,2,0,18.7,111.93
Z4,2025-01-15 01:00:00,1,2,0,16.8,101.02
Z4,2025-01-15 02:00:00,2,2,0,16.48,104.25
Z4,2025-01-15 03:00:00,3,2,0,16.13,104.7
Z4,2025-01-15 04:00:00,4,2,0,16.06,112.76
Z4,2025-01-15 05:00:00,5,2,0,16.8,113.65
Z4,2025-01-15 06:00:00,6,2,0,14.4,130.75
Z4,2025-01-15 07:00:00,7,2,0,15.28,139.79
Z4,2025-01-15 08:00:00,8,2,0,16.73,135.02
Z4,2025-01-15 09:00:00,9,2,0,18.42,123.43
Z4,2025-01-15 10:00:00,10,2,0,15.36,119.58
Z4,2025-01-15 11:00:00,11,2,0,16.9,111.1
Z4,2025-01-15 12:00:00,12,2,0,18.13,111.03
Z4,2025-01-15 13:00:00,13,2,0,16.01,109.78
Z4,2025-01-15 14:00:00,14,2,0,14.47,109.08
Z4,2025-01-15 15:00:00,15,2,0,17.88,117.51
Z4,2025-01-15 16:00:00,16,2,0,15.74,115.28
Z4,2025-01-15 17:00:00,17,2,0,16.11,126.65
Z4,2025-01-15 18:00:00,18,2,0,16.44,125.63
Z4,2025-01-15 19:00:00,19,2,0,15.92,131.99
Z4,2025-01-15 20:00:00,20,2,0,13.84,125.51
Z4,2025-01-15 21:00:00,21,2,0,12.02,120.14
Z4,2025-01-15 22:00:00,22,2,0,16.17,121.24
Z4,2025-01-15 23:00:00,23,2,0,14.49,112.63
Z4,2025-01-16 00:00:00,0,3,0,17.14,119.06
Z4,2025-01-16 01:00:00,1,3,0,14.87,108.76
Z4,2025-01-16 02:00:00,2,3,0,16.49,101.24
Z4,2025-01-16 03:00:00,3,3,0,14.25,117.05
Z4,2025-01-16 04:00:00,4,3,0,16.11,117.48
Z4,2025-01-16 05:00:00,5,3,0,12.31,117.65
Z4,2025-01-16 06:00:00,6,3,0,13.59,129.6
Z4,2025-01-16 07:00:00,7,3,0,13.18,124.66
Z4,2025-01-16 08:00:00,8,3,0,11.21,132.08
Z4,2025-01-16 09:00:00,9,3,0,13.62,120.46
Z4,2025-01-16 10:00:00,10,3,0,14.13,106.47
Z4,2025-01-16 11:00:00,11,3,0,12.15,100.5
Z4,2025-01-16 12:00:00,12,3,0,12.87,108.19
Z4,2025-01-16 13:00:00,13,3,0,12.67,116.13
Z4,2025-01-16 14:00:00,14,3,0,15.32,114.49
