asset_id,date,vibration_mm_s,temperature_c,current_a,hours_since_maintenance,asset_age_days,failure_within_7d
A178,2025-02-28,3.281,57.68,55.0,1685,538,0
A178,2025-03-01,3.229,58.81,45.14,1124,538,0
A178,2025-03-02,3.738,59.01,46.65,748,538,0
A178,2025-03-03,4.138,54.86,51.89,1957,538,0
A178,2025-03-04,4.27,62.86,46.18,1657,538,0
A178,2025-03-05,4.244,56.32,52.91,337,538,0
A178,2025-03-06,2.744,55.94,50.44,1884,538,0
A178,2025-03-07,3.232,60.1,50.9,1669,538,0
A178,2025-03-08,3.494,61.24,50.16,580,538,0
A178,2025-03-09,3.807,57.17,54.31,1497,538,0
A178,2025-03-10,3.474,56.32,53.05,1454,538,0
A178,2025-03-11,3.932,58.77,50.36,1650,538,0
A178,2025-03-12,3.58,58.38,50.87,1682,538,0
A178,2025-03-13,3.629,59.63,51.39,739,538,0
A178,2025-03-14,3.976,57.44,50.88,1615,538,0
A178,2025-03-15,3.924,57.04,50.86,819,538,0
A178,2025-03-16,3.229,59.99,50.77,154,538,0
A178,2025-03-17,2.964,55.98,46.41,521,538,0
A178,2025-03-18,3.432,58.64,49.68,1848,538,0
A178,2025-03-19,3.487,55.48,51.85,1403,538,0
A178,2025-03-20,3.844,62.1,48.08,806,538,0
A178,2025-03-21,3.693,59.34,53.36,102,538,0
A178,2025-03-22,3.66,57.23,52.68,482,538,0
A178,2025-03-23,3.011,56.82,53.48,1936,538,0
A178,2025-03-24,2.926,52.68,49.29,1627,538,0
A178,2025-03-25,3.615,55.85,58.07,1266,538,0
A178,2025-03-26,3.488,60.64,51.17,1143,538,0
A178,2025-03-27,3.167,55.36,50.48,410,538,0
A178,2025-03-28,4.407,58.4,48.31,282,538,0
A178,2025-03-29,4.168,57.7,49.77,1172,538,0
A178,2025-03-30,3.578,56.01,49.63,1921,538,0
A178,2025-03-31,3.403,57.4,48.68,611,538,0
A178,2025-04-01,3.589,57.7,55.66,1224,538,0
A179,2025-02-01,4.437,67.3,47.6,403,1525,0
A179,2025-02-02,4.383,60.15,54.77,1567,1525,0
A179,2025-02-03,4.209,57.55,57.92,64,1525,0
A179,2025-02-04,4.878,65.87,51.73,131,1525,0
A179,2025-02-05,4.605,64.79,53.71,1942,1525,0
A179,2025-02-06,3.825,63.0,58.23,1515,1525,0
A179,2025-02-07,4.946,62.02,47.94,1482,1525,0
A179,2025-02-08,3.281,61.28,51.03,33,1525,0
A179,2025-02-09,3.7,67.17,54.41,23,1525,0
A179,2025-02-10,4.507,57.4,53.14,1882,1525,0
A179,2025-02-11,4.249,58.88,57.05,1592,1525,0
A179,2025-02-12,4.718,54.27,53.28,1609,1525,0
A179,2025-02-13,4.672,64.61,54.38,1930,1525,0
A179,2025-02-14,4.975,60.88,50.7,414,1525,0
A179,2025-02-15,4.924,59.44,56.49,16,1525,0
A179,2025-02-16,4.226,60.68,55.09,419,1525,0
A179,2025-02-17,3.76,67.02,54.03,1060,1525,0
A179,2025-02-18,4.357,61.05,53.27,1325,1525,0
A179,2025-02-19,4.244,64.2,50.19,953,1525,0
A179,2025-02-20,3.949,62.19,53.38,1045,1525,0
A179,2025-02-21,5.168,64.14,52.18,1089,1525,0
A179,2025-02-22,5.39,63.95,54.19,1485,1525,0
A179,2025-02-23,4.609,62.53,48.68,1557,1525,0
A179,2025-02-24,4.473,62.19,53.39,203,1525,0
A179,2025-02-25,4.277,64.17,50.82,124,1525,0
A179,2025-02-26,5.146,62.96,55.98,1089,1525,0
A179,2025-02-27,4.982,62.12,48.51,491,1525,0
A179,2025-02-28,4.191,61.58,51.55,160,1525,0
A179,2025-03-01,5.615,67.73,48.91,153,1525,0
A179,2025-03-02,5.773,62.25,55.94,1858,1525,0
A179,2025-03-03,4.425,60.55,54.7,1412,1525,0
A179,2025-03-04,4.856,59.53,58.11,1948,1525,0
A179,2025-03-05,4.259,61.74,51.33,370,1525,0
A179,2025-03-06,4.385,59.95,50.86,114,1525,0
A179,2025-03-07,5.18,58.82,51.13,1172,1525,0
A179,2025-03-08,4.271,61.95,55.7,1215,1525,0
A179,2025-03-09,5.087,62.41,57.01,1966,1525,0
A179,2025-03-10,4.274,63.46,56.65,205,1525,0
A179,2025-03-11,4.786,66.16,50.16,1653,1525,0
A179,2025-03-12,4.612,63.25,54.8,212,1525,0
A179,2025-03-13,5.057,64.71,54.17,690,1525,0
A179,2025-03-14,4.862,59.07,57.05,1490,1525,0
A179,2025-03-15,4.496,60.24,55.14,1134,1525,0
A179,2025-03-16,4.518,64.75,52.22,914,1525,0
A179,2025-03-17,4.932,61.46,49.27,956,1525,0
A179,2025-03-18,4.866,61.51,54.92,717,1525,0
A179,2025-03-19,4.41,68.25,56.29,907,1525,0
A179,2025-03-20,4.665,66.37,53.85,1424,1525,0
A179,2025-03-21,3.972,59.46,53.21,1187,1525,0
A179,2025-03-22,4.001,63.81,54.58,820,1525,0
A179,2025-03-23,4.85,66.27,52.76,1412,1525,0
A179,2025-03-24,4.588,60.64,51.74,655,1525,0
A179,2025-03-25,3.742,60.8,48.62,1522,1525,0
A179,2025-03-26,5.19,61.53,55.84,417,1525,0
A179,2025-03-27,4.776,59.63,52.21,1991,1525,0
A179,2025-03-28,4.952,58.47,55.03,1531,1525,0
A179,2025-03-29,4.286,65.69,50.65,845,1525,0
A179,2025-03-30,4.997,59.85,50.24,376,1525,0
A179,2025-03-31,4.247,67.29,48.93,576,1525,0
A179,2025-04-01,4.395,64.45,50.46,262,1525,0
A180,2025-02-01,3.738,59.38,49.85,301,1279,0
A180,2025-02-02,4.1,62.21,50.55,543,1279,0
A180,2025-02-03,4.264,64.2,50.91,694,1279,0
A180,2025-02-04,3.722,56.72,53.51,488,1279,0
A180,2025-02-05,4.356,62.21,50.96,979,1279,0
A180,2025-02-06,4.544,65.24,54.98,1759,1279,0
A180,2025-02-07,4.343,60.83,57.31,844,1279,0
A180,2025-02-08,4.187,64.26,51.22,1967,1279,0
A180,2025-02-09,4.591,60.04,47.29,1108,1279,0
A180,2025-02-10,4.606,61.27,54.01,1772,1279,0
A180,2025-02-11,4.04,63.43,51.04,561,1279,0
A180,2025-02-12,4.135,61.48,55.98,881,1279,0
A180,2025-02-13,4.177,60.03,55.59,962,1279,0
A180,2025-02-14,4.046,64.5,56.43,786,1279,0
A180,2025-02-15,4.755,60.97,51.14,1341,1279,0
A180,2025-02-16,3.547,63.29,49.36,1945,1279,0
A180,2025-02-17,4.473,55.98,58.98,1266,1279,0
A180,2025-02-18,4.791,58.38,48.27,1892,1279,0
A180,2025-02-19,4.052,64.34,55.16,1766,1279,0
A180,2025-02-20,4.207,57.12,56.35,1933,1279,0
A180,2025-02-21,4.105,62.38,53.28,1694,1279,0
A180,2025-02-22,4.476,61.16,56.68,1541,1279,0
A180,2025-02-23,5.397,62.78,53.52,781,1279,0
A180,2025-02-24,4.598,56.87,53.82,1787,1279,0
A180,2025-02-25,4.607,60.05,50.18,1416,1279,0
A180,2025-02-26,4.23,57.1,52.97,786,1279,0
A180,2025-02-27,4.646,59.43,53.15,1201,1279,0
A180,2025-02-28,3.852,64.06,49.57,1961,1279,0
A180,2025-03-01,4.426,60.49,51.85,1599,1279,0
A180,2025-03-02,3.91,61.14,47.44,1606,1279,0
A180,2025-03-03,3.861,61.92,55.79,1037,1279,0
A180,2025-03-04,5.152,63.84,51.03,1582,1279,0
A180,2025-03-05,3.577,63.32,52.32,1547,1279,0
A180,2025-03-06,4.161,65.77,50.57,1994,1279,0
A180,2025-03-07,4.35,62.45,57.13,178,1279,0
A180,2025-03-08,4.234,61.89,51.99,1346,1279,0
A180,2025-03-09,4.664,63.59,47.27,1654,1279,0
A180,2025-03-10,3.712,66.33,53.94,1158,1279,0
A180,2025-03-11,5.114,61.93,51.63,831,1279,0
A180,2025-03-12,3.795,61.89,58.85,1856,1279,0
A180,2025-03-13,4.903,62.46,52.67,790,1279,0
A180,2025-03-14,3.662,57.52,48.07,627,1279,0
A180,2025-03-15,4.762,62.3,52.86,1684,1279,0
A180,2025-03-16,3.735,65.86,47.02,125,1279,0
A180,2025-03-17,4.207,61.55,48.74,485,1279,0
A180,2025-03-18,4.597,60.42,46.08,1723,1279,0
A180,2025-03-19,3.454,59.99,51.39,1560,1279,0
A180,2025-03-20,4.368,59.67,56.33,53,1279,0
A180,2025-03-21,4.168,65.19,44.78,48,1279,0
A180,2025-03-22,4.73,60.75,56.47,273,1279,0
A180,2025-03-23,4.297,58.81,51.99,1052,1279,0
A180,2025-03-24,4.012,57.91,50.22,1506,1279,0
A180,2025-03-25,4.417,64.28,49.16,464,1279,0
A180,2025-03-26,5.222,61.62,53.76,1452,1279,0
A180,2025-03-27,4.539,62.84,51.07,612,1279,0
A180,2025-03-28,3.756,62.65,57.37,564,1279,0
A180,2025-03-29,4.743,59.46,51.57,1159,1279,0
A180,2025-03-30,4.517,60.1,55.31,1502,1279,0
A180,2025-03-31,5.525,59.24,48.64,670,1279,0
A180,2025-04-01,4.177,62.45,55.98,1853,1279,0
A181,2025-02-01,4.551,62.66,53.5,1625,1613,0
A181,2025-02-02,4.664,59.3,54.52,834,1613,0
A181,2025-02-03,4.459,62.52,46.16,282,1613,0
A181,2025-02-04,5.098,60.29,53.83,372,1613,0
A181,2025-02-05,3.837,59.79,56.56,817,1613,0
A181,2025-02-06,4.211,65.23,55.1,791,1613,0
A181,2025-02-07,4.948,59.94,52.29,1097,1613,0
A181,2025-02-08,4.896,63.45,52.96,1029,1613,0
A181,2025-02-09,5.039,61.86,49.19,1695,1613,0
A181,2025-02-10,5.046,60.19,52.5,1545,1613,0
A181,2025-02-11,4.105,63.91,57.75,602,1613,0
A181,2025-02-12,4.915,57.08,48.97,1465,1613,0
A181,2025-02-13,4.964,61.52,48.26,1892,1613,0
A181,2025-02-14,4.946,61.96,48.17,516,1613,0
A181,2025-02-15,4.961,59.88,55.6,1744,1613,0
A181,2025-02-16,4.838,65.2,52.2,522,1613,0
A181,2025-02-17,4.366,61.95,54.52,711,1613,0
A181,2025-02-18,4.939,62.55,55.45,1637,1613,0
A181,2025-02-19,4.677,67.04,49.89,204,1613,0
A181,2025-02-20,4.662,65.7,52.41,836,1613,1
A181,2025-02-21,4.771,63.79,56.08,102,1613,0
A181,2025-02-22,4.782,64.45,56.76,753,1613,0
A181,2025-02-23,4.914,64.26,54.98,1893,1613,0
A181,2025-02-24,4.751,64.19,53.47,1618,1613,0
A181,2025-02-25,3.919,59.65,54.51,244,1613,0
A181,2025-02-26,4.155,58.95,47.62,1388,1613,0
A181,2025-02-27,5.063,59.0,52.6,506,1613,0
A181,2025-02-28,4.217,62.9,49.11,643,1613,0
A181,2025-03-01,5.493,63.32,53.51,1209,1613,0
A181,2025-03-02,4.97,59.76,51.91,1011,1613,0
A181,2025-03-03,4.912,61.15,52.96,320,1613,0
A181,2025-03-04,4.491,62.05,54.33,1896,1613,0
A181,2025-03-05,5.099,63.2,57.94,1963,1613,0
A181,2025-03-06,4.465,63.55,54.05,1370,1613,0
A181,2025-03-07,4.656,59.99,54.9,1956,1613,0
A181,2025-03-08,4.59,64.37,57.33,731,1613,0
A181,2025-03-09,4.839,63.19,53.24,728,1613,0
A181,2025-03-10,4.744,65.75,56.12,1228,1613,0
A181,2025-03-11,4.28,62.89,56.36,73,1613,0
A181,2025-03-12,4.818,62.08,53.58,1914,1613,0
A181,2025-03-13,4.549,66.65,54.03,1593,1613,0
A181,2025-03-14,4.739,68.55,54.25,1343,1613,0
A181,2025-03-15,4.428,59.6,50.27,1966,1613,0
A181,2025-03-16,4.799,63.95,55.57,1732,1613,0
A181,2025-03-17,4.983,61.41,52.52,1680,1613,0
A181,2025-03-18,3.716,58.47,52.44,192,1613,0
A181,2025-03-19,4.647,64.49,48.41,549,1613,0
A181,2025-03-20,5.3,62.6,48.26,382,1613,0
A181,2025-03-21,4.903,63.82,48.5,391,1613,0
A181,2025-03-22,4.804,60.24,60.2,1811,1613,0
A181,2025-03-23,4.68,65.31,54.33,1814,1613,0
A181,2025-03-24,4.041,60.01,55.41,469,1613,0
A181,2025-03-25,5.055,61.95,53.52,763,1613,0
A181,2025-03-26,4.521,62.42,53.33,1444,1613,0
A181,2025-03-27,4.814,64.26,55.91,248,1613,0
A181,2025-03-28,5.386,57.81,52.19,1976,1613,0
A181,2025-03-29,4.525,62.5,54.53,1005,1613,0
A181,2025-03-30,4.874,67.37,47.74,1317,1613,0
A181,2025-03-31,4.41,63.01,49.46,1052,1613,0
A181,2025-04-01,4.879,65.72,55.05,888,1613,0
A182,2025-02-01,3.247,62.38,44.17,709,405,0
A182,2025-02-02,3.549,56.69,49.71,1849,405,0
A182,2025-02-03,3.343,53.09,51.3,845,405,0
A182,2025-02-04,3.342,55.47,52.84,1295,405,0
A182,2025-02-05,4.172,53.93,49.71,732,405,0
A182,2025-02-06,3.267,55.58,48.82,546,405,0
A182,2025-02-07,2.944,57.31,49.88,1439,405,0
A182,2025-02-08,3.506,57.33,54.23,1,405,0
A182,2025-02-09,3.545,54.01,49.4,1023,405,0
A182,2025-02-10,3.56,52.91,49.92,1338,405,0
A182,2025-02-11,3.391,57.14,53.85,1835,405,0
A182,2025-02-12,3.129,56.88,50.54,793,405,0
A182,2025-02-13,3.763,59.37,48.6,12,405,0
A182,2025-02-14,2.396,58.24,44.91,1013,405,0
A182,2025-02-15,2.876,57.4,54.47,891,405,0
A182,2025-02-16,3.499,53.54,48.54,1007,405,0
A182,2025-02-17,3.388,53.26,51.3,1936,405,0
A182,2025-02-18,3.907,57.97,51.39,997,405,0
A182,2025-02-19,4.03,55.24,51.69,527,405,0
A182,2025-02-20,3.051,57.96,48.08,502,405,0
A182,2025-02-21,3.925,56.8,48.74,329,405,0
A182,2025-02-22,3.082,56.97,51.63,1943,405,0
A182,2025-02-23,3.535,60.38,50.67,585,405,0
A182,2025-02-24,2.465,57.68,52.37,72,405,0
A182,2025-02-25,4.518,59.12,50.71,1740,405,0
A182,2025-02-26,2.971,51.09,46.61,978,405,0
A182,2025-02-27,4.046,53.92,48.56,714,405,0
A182,2025-02-28,3.189,57.64,47.73,1790,405,0
A182,2025-03-01,2.918,55.05,53.73,1140,405,0
A182,2025-03-02,3.183,58.91,53.13,1004,405,0
A182,2025-03-03,3.458,61.84,51.35,125,405,0
A182,2025-03-04,3.726,55.04,50.89,1719,405,0
A182,2025-03-05,3.683,53.56,46.87,250,405,0
A182,2025-03-06,3.372,57.83,47.52,920,405,0
A182,2025-03-07,3.732,56.04,47.66,1376,405,0
A182,2025-03-08,3.29,57.38,53.53,473,405,0
A182,2025-03-09,3.357,55.27,49.39,604,405,0
A182,2025-03-10,2.617,57.18,53.86,792,405,0
A182,2025-03-11,3.324,56.25,49.95,1046,405,0
A182,2025-03-12,3.02,55.4,49.5,391,405,0
A182,2025-03-13,2.512,55.66,49.24,1298,405,0
A182,2025-03-14,3.668,56.65,50.77,346,405,0
A182,2025-03-15,3.969,59.19,54.09,509,405,0
A182,2025-03-16,3.355,54.55,39.71,545,405,0
A182,2025-03-17,4.426,59.65,53.01,1817,405,0
A182,2025-03-18,3.309,57.39,51.35,1097,405,0
A182,2025-03-19,3.234,56.66,44.78,1448,405,0
A182,2025-03-20,3.185,55.58,56.08,966,405,0
A182,2025-03-21,3.889,54.56,52.1,1837,405,0
A182,2025-03-22,2.946,59.26,47.51,1846,405,0
A182,2025-03-23,2.891,58.22,50.69,1703,405,0
A182,2025-03-24,3.714,56.19,50.21,1255,405,0
A182,2025-03-25,2.94,56.68,50.04,1147,405,0
A182,2025-03-26,3.811,59.2,50.33,868,405,0
A182,2025-03-27,3.804,52.7,52.76,101,405,0
A182,2025-03-28,3.435,59.49,49.67,622,405,0
A182,2025-03-29,3.886,60.97,49.54,1861,405,0
A182,2025-03-30,3.03,58.24,50.63,27,405,0
A182,2025-03-31,3.018,54.11,50.35,392,405,0
A182,2025-04-01,2.968,57.5,55.38,1255,405,0
A183,2025-02-01,3.471,55.24,49.31,634,304,0
A183,2025-02-02,3.151,60.78,47.41,692,304,0
A183,2025-02-03,3.508,58.65,50.22,108,304,0
A183,2025-02-04,3.581,55.94,51.7,1357,304,0
A183,2025-02-05,3.717,56.27,48.2,1399,304,0
A183,2025-02-06,4.253,55.29,56.67,1533,304,0
A183,2025-02-07,3.726,58.81,49.05,1805,304,0
A183,2025-02-08,3.739,58.96,54.55,722,304,0
A183,2025-02-09,3.419,60.08,52.61,1296,304,0
A183,2025-02-10,3.48,60.59,52.26,1697,304,0
A183,2025-02-11,3.694,59.31,55.24,1694,304,0
A183,2025-02-12,3.474,53.07,47.9,1028,304,0
A183,2025-02-13,3.136,59.67,46.4,1926,304,0
A183,2025-02-14,3.465,53.01,50.85,1852,304,0
A183,2025-02-15,2.56,58.3,50.52,19,304,0
A183,2025-02-16,2.636,52.12,52.42,878,304,0
A183,2025-02-17,2.718,59.82,53.38,1058,304,0
A183,2025-02-18,4.051,53.2,54.09,1190,304,0
A183,2025-02-19,4.089,59.04,48.88,541,304,0
A183,2025-02-20,3.499,53.58,50.87,588,304,0
A183,2025-02-21,2.908,58.98,50.12,1210,304,0
A183,2025-02-22,3.039,56.55,47.35,1538,304,0
A183,2025-02-23,2.722,56.73,55.26,142,304,0
A183,2025-02-24,3.447,51.13,49.9,1047,304,0
A183,2025-02-25,3.066,56.87,52.46,1997,304,0
A183,2025-02-26,3.452,52.87,51.9,1065,304,0
A183,2025-02-27,3.362,56.58,54.17,558,304,0
A183,2025-02-28,3.132,57.14,52.85,32,304,0
A183,2025-03-01,3.153,57.66,50.92,931,304,0
A183,2025-03-02,2.86,52.98,51.54,1668,304,0
A183,2025-03-03,3.602,61.18,42.18,1892,304,0
A183,2025-03-04,3.073,56.75,49.07,388,304,0
A183,2025-03-05,3.538,56.1,50.01,1225,304,0
A183,2025-03-06,2.628,61.16,46.28,1816,304,0
A183,2025-03-07,2.732,53.27,46.73,1309,304,0
A183,2025-03-08,3.131,54.45,49.61,773,304,0
A183,2025-03-09,2.848,55.71,50.25,1534,304,0
A183,2025-03-10,3.153,59.2,50.15,152,304,0
A183,2025-03-11,3.569,57.43,50.9,327,304,0
A183,2025-03-12,3.002,54.15,45.57,1405,304,0
A183,2025-03-13,3.438,52.19,50.38,983,304,0
A183,2025-03-14,3.245,55.65,48.24,639,304,0
A183,2025-03-15,3.291,57.05,46.53,913,304,0
A183,2025-03-16,2.99,58.13,47.44,381,304,0
A183,2025-03-17,3.574,55.78,44.07,485,304,0
A183,2025-03-18,3.383,49.05,60.94,994,304,0
A183,2025-03-19,2.599,57.91,48.71,1430,304,0
A183,2025-03-20,3.314,60.65,46.8,334,304,0
A183,2025-03-21,3.281,56.07,53.68,25,304,0
A183,2025-03-22,2.839,57.38,52.18,1553,304,0
A183,2025-03-23,2.664,58.51,54.85,1480,304,0
A183,2025-03-24,2.753,57.5,48.89,587,304,0
A183,2025-03-25,3.235,55.87,49.64,963,304,0
A183,2025-03-26,3.69,55.39,43.08,1064,304,0
A183,2025-03-27,2.571,56.63,51.06,1304,304,0
A183,2025-03-28,3.429,54.8,48.66,937,304,0
A183,2025-03-29,3.078,55.84,47.22,725,304,0
A183,2025-03-30,3.397,58.2,50.55,156,304,0
A183,2025-03-31,3.328,57.49,47.28,1718,304,0
A183,2025-04-01,3.955,54.56,50.35,1914,304,0
A184,2025-02-01,3.179,54.86,51.32,575,458,0
A184,2025-02-02,3.48,58.78,52.97,1315,458,0
A184,2025-02-03,3.638,61.88,55.12,1985,458,0
A184,2025-02-04,3.267,57.26,49.5,1151,458,0
A184,2025-02-05,3.623,61.48,53.48,1671,458,0
A184,2025-02-06,3.41,55.53,48.09,1671,458,0
A184,2025-02-07,3.452,60.58,54.5,555,458,0
A184,2025-02-08,3.263,53.33,52.52,449,458,0
A184,2025-02-09,3.739,51.95,52.55,89,458,0
A184,2025-02-10,3.798,56.69,46.8,646,458,0
A184,2025-02-11,3.804,55.32,48.8,1099,458,0
A184,2025-02-12,4.255,56.87,53.54,1969,458,0
A184,2025-02-13,3.439,59.61,52.76,932,458,0
A184,2025-02-14,3.514,57.81,51.25,925,458,0
A184,2025-02-15,3.361,56.39,50.15,440,458,0
A184,2025-02-16,3.289,58.45,54.2,34,458,0
A184,2025-02-17,3.944,56.48,54.65,1385,458,0
A184,2025-02-18,3.095,55.24,56.46,294,458,0
A184,2025-02-19,3.313,53.73,46.85,1504,458,0
A184,2025-02-20,3.963,54.7,44.98,63,458,0
A184,2025-02-21,2.843,59.72,45.87,736,458,0
A184,2025-02-22,3.719,53.38,51.11,1713,458,0
A184,2025-02-23,3.435,60.68,49.57,1676,458,0
A184,2025-02-24,3.226,57.62,48.88,1721,458,0
A184,2025-02-25,3.097,58.95,51.2,1225,458,0
A184,2025-02-26,3.666,56.49,48.61,428,458,0
A184,2025-02-27,3.843,61.31,48.69,1306,458,0
A184,2025-02-28,3.319,58.41,49.84,238,458,0
A184,2025-03-01,3.848,57.16,46.22,666,458,0
A184,2025-03-02,2.891,64.54,53.55,1791,458,0
A184,2025-03-03,2.896,59.94,51.13,1140,458,0
A184,2025-03-04,2.794,54.09,49.87,593,458,0
A184,2025-03-05,3.526,53.6,44.58,271,458,0
A184,2025-03-06,3.305,60.78,49.84,530,458,0
A184,2025-03-07,3.299,61.38,46.22,1819,458,0
A184,2025-03-08,4.054,56.57,51.32,1514,458,0
A184,2025-03-09,3.757,53.99,48.9,1948,458,0
A184,2025-03-10,3.197,57.09,46.86,278,458,0
A184,2025-03-11,3.315,54.62,52.99,1491,458,0
A184,2025-03-12,3.575,56.87,52.97,300,458,0
A184,2025-03-13,3.736,56.83,49.54,1706,458,0
A184,2025-03-14,3.404,56.72,50.25,946,458,0
A184,2025-03-15,3.441,60.62,48.33,1650,458,0
A184,2025-03-16,2.759,57.95,49.9,1395,458,0
A184,2025-03-17,3.977,56.11,51.4,1299,458,0
A184,2025-03-18,3.28,52.65,49.86,697,458,0
A184,2025-03-19,3.303,60.12,51.54,1052,458,0
A184,2025-03-20,4.936,53.16,52.59,180,458,0
A184,2025-03-21,3.141,63.24,52.79,1553,458,0
A184,2025-03-22,3.501,54.7,46.36,305,458,0
A184,2025-03-23,3.415,51.73,52.23,502,458,0
A184,2025-03-24,3.538,59.28,48.8,538,458,0
A184,2025-03-25,3.84,59.8,51.67,356,458,0
A184,2025-03-26,3.201,59.39,52.66,986,458,0
A184,2025-03-27,3.854,56.18,54.32,1960,458,0
A184,2025-03-28,3.166,57.28,48.22,1874,458,0
A184,2025-03-29,3.864,55.59,50.42,815,458,0
A184,2025-03-30,3.819,57.82,50.37,882,458,0
A184,2025-03-31,3.491,60.92,53.86,1211,458,0
A184,2025-04-01,2.924,56.24,51.37,779,458,0
A185,2025-02-01,3.917,61.98,50.49,351,1097,0
A185,2025-02-02,3.828,61.27,52.37,1821,1097,0
A185,2025-02-03,3.784,57.72,55.43,790,1097,0
A185,2025-02-04,3.758,59.12,48.64,982,1097,0
A185,2025-02-05,4.078,60.93,52.89,1217,1097,0
A185,2025-02-06,4.307,64.2,50.02,1525,1097,0
A185,2025-02-07,3.839,58.56,52.72,291,1097,0
A185,2025-02-08,4.341,59.02,54.5,98,1097,0
A185,2025-02-09,3.651,59.92,52.57,629,1097,0
A185,2025-02-10,3.744,62.02,54.26,162,1097,0
A185,2025-02-11,4.288,61.11,56.2,172,1097,0
A185,2025-02-12,4.668,53.97,52.84,1400,1097,0
A185,2025-02-13,3.841,58.75,56.81,667,1097,0
A185,2025-02-14,4.358,59.54,55.49,791,1097,0
A185,2025-02-15,4.5,62.28,51.66,293,1097,0
A185,2025-02-16,4.757,58.53,52.54,1506,1097,0
A185,2025-02-17,4.329,58.18,56.53,1504,1097,0
A185,2025-02-18,4.325,57.71,47.42,1383,1097,0
A185,2025-02-19,4.566,57.3,53.65,1291,1097,0
A185,2025-02-20,3.697,63.16,53.09,833,1097,0
A185,2025-02-21,3.893,59.36,51.56,1047,1097,0
A185,2025-02-22,4.254,59.01,52.27,73,1097,0
A185,2025-02-23,3.565,67.8,56.07,439,1097,0
A185,2025-02-24,4.534,66.04,58.14,225,1097,0
A185,2025-02-25,4.704,59.91,48.08,1161,1097,0
A185,2025-02-26,4.07,60.54,52.97,511,1097,0
A185,2025-02-27,4.027,62.27,53.87,1207,1097,0
A185,2025-02-28,4.325,61.81,51.89,1715,1097,0
A185,2025-03-01,4.223,54.5,46.82,1627,1097,0
A185,2025-03-02,3.754,62.05,51.27,1457,1097,0
A185,2025-03-03,4.264,63.34,49.62,165,1097,0
A185,2025-03-04,3.876,60.77,50.2,78,1097,0
A185,2025-03-05,3.557,60.2,50.83,583,1097,0
A185,2025-03-06,3.872,56.25,55.62,1659,1097,0
A185,2025-03-07,4.174,60.63,51.17,1193,1097,0
A185,2025-03-08,4.351,61.36,54.14,351,1097,0
A185,2025-03-09,4.095,58.02,50.94,1943,1097,0
A185,2025-03-10,4.222,58.01,48.67,1175,1097,0
A185,2025-03-11,4.584,58.92,52.88,672,1097,0
A185,2025-03-12,3.62,59.54,52.04,374,1097,0
A185,2025-03-13,4.568,59.92,48.84,601,1097,0
A185,2025-03-14,4.278,58.88,54.99,382,1097,0
A185,2025-03-15,4.617,63.78,54.71,800,1097,0
A185,2025-03-16,4.293,59.26,49.22,1821,1097,0
A185,2025-03-17,4.34,67.06,53.63,689,1097,0
A185,2025-03-18,4.086,59.87,53.01,4,1097,0
A185,2025-03-19,3.812,65.98,49.34,1429,1097,0
A185,2025-03-20,4.641,58.21,53.42,173,1097,0
A185,2025-03-21,3.372,60.85,48.55,900,1097,0
A185,2025-03-22,4.024,63.72,51.96,1833,1097,0
A185,2025-03-23,4.26,62.32,56.09,164,1097,0
A185,2025-03-24,4.143,58.62,45.44,1784,1097,0
A185,2025-03-25,4.249,56.97,50.09,1116,1097,0
A185,2025-03-26,3.909,59.32,56.8,1085,1097,0
A185,2025-03-27,4.464,59.4,48.45,740,1097,0
A185,2025-03-28,3.992,57.21,47.08,1404,1097,0
A185,2025-03-29,4.133,59.82,49.49,698,1097,0
A185,2025-03-30,3.871,63.46,51.07,110,1097,0
A185,2025-03-31,4.471,61.02,50.93,1790,1097,0
A185,2025-04-01,4.633,61.35,50.51,1169,1097,0
A186,2025-02-01,3.07,55.88,53.0,357,937,0
A186,2025-02-02,3.759,56.44,55.36,500,937,0
A186,2025-02-03,3.959,57.43,54.75,1527,937,0
A186,2025-02-04,3.446,60.97,50.45,1439,937,0
A186,2025-02-05,4.181,60.37,52.1,1463,937,0
A186,2025-02-06,4.299,62.11,54.88,1025,937,0
A186,2025-02-07,3.897,60.91,49.1,1185,937,0
A186,2025-02-08,3.797,57.4,55.41,527,937,0
A186,2025-02-09,3.796,57.19,50.12,789,937,0
A186,2025-02-10,3.828,58.82,53.51,1888,937,0
A186,2025-02-11,3.519,57.71,56.84,1385,937,0
A186,2025-02-12,3.834,65.67,54.39,1570,937,0
A186,2025-02-13,4.17,60.75,51.45,1048,937,0
A186,2025-02-14,3.643,58.34,51.74,1974,937,0
A186,2025-02-15,4.34,56.78,51.1,1812,937,0
A186,2025-02-16,5.192,57.57,53.4,1527,937,0
A186,2025-02-17,3.792,58.97,49.56,576,937,0
A186,2025-02-18,4.038,63.59,54.97,1711,937,0
A186,2025-02-19,4.177,56.73,52.17,230,937,0
A186,2025-02-20,3.872,60.77,49.51,790,937,0
A186,2025-02-21,4.261,56.99,49.19,1351,937,0
A186,2025-02-22,4.185,58.3,52.64,450,937,0
A186,2025-02-23,4.26,54.64,49.34,764,937,0
A186,2025-02-24,4.3,62.42,51.11,544,937,0
A186,2025-02-25,3.385,61.74,48.49,1153,937,0
A186,2025-02-26,4.223,60.61,49.95,1179,937,0
A186,2025-02-27,4.272,57.13,48.39,926,937,0
