timestamp,station_id,latitude,longitude,temperature_C,pH,conductivity_uScm,dissolved_oxygen_mgL,turbidity_NTU,nitrate_mgL,phosphate_mgL,ammonia_mgL,orp_mV,chlorine_mgL,total_coliforms_CFU_100mL,e_coli_CFU_100mL
2025-08-12T03:00:00,RIVER-02,24.91,46.35,28.37,7.07,620.3,6.92,3.22,6.345,0.366,0.051,267.3,0.473,35,2
2025-08-12T06:00:00,RIVER-02,24.91,46.35,29.68,7.09,602.3,7.57,3.54,7.531,0.353,0.059,270.8,0.553,51,11
2025-08-12T09:00:00,RIVER-02,24.91,46.35,28.96,7.04,729.3,6.44,4.22,7.117,0.319,0.088,266.9,0.646,23,6
2025-08-12T12:00:00,RIVER-02,24.91,46.35,26.76,7.14,701.3,6.84,2.72,6.724,0.302,0.033,277.8,0.737,23,8
2025-08-12T15:00:00,RIVER-02,24.91,46.35,24.87,7.05,689.4,6.82,3.9,5.628,0.332,0.025,244.5,0.607,20,2
2025-08-12T18:00:00,RIVER-02,24.91,46.35,23.97,7.05,649.2,6.88,3.24,6.992,0.243,0.091,214.1,0.483,19,10
2025-08-12T21:00:00,RIVER-02,24.91,46.35,23.54,7.11,600.9,6.96,4.2,7.626,0.296,0.05,253.2,0.428,18,4
2025-08-13T00:00:00,RIVER-02,24.91,46.35,26.55,7.14,578.8,7.55,3.97,6.613,0.362,0.065,240.8,0.702,14,9
2025-08-13T03:00:00,RIVER-02,24.91,46.35,29.25,7.05,617.2,6.93,3.85,6.696,0.277,0.023,230.7,0.41,23,15
2025-08-13T06:00:00,RIVER-02,24.91,46.35,29.31,7.08,633.1,6.91,4.57,6.755,0.238,0.095,248.1,0.62,22,20
2025-08-13T09:00:00,RIVER-02,24.91,46.35,29.04,7.12,635.6,6.97,4.0,5.79,0.301,0.024,247.5,0.493,22,5
2025-08-13T12:00:00,RIVER-02,24.91,46.35,24.84,7.09,719.0,6.86,3.95,7.08,0.267,0.025,254.1,0.55,10,4
2025-08-13T15:00:00,RIVER-02,24.91,46.35,23.9,7.1,687.0,7.68,3.42,5.908,0.312,0.106,217.5,0.615,22,4
2025-08-13T18:00:00,RIVER-02,24.91,46.35,23.46,7.06,690.6,6.8,2.61,5.36,0.363,0.082,251.8,0.492,13,5
2025-08-13T21:00:00,RIVER-02,24.91,46.35,23.15,7.08,648.7,6.68,4.33,8.053,0.396,0.071,273.7,0.553,22,8
2025-08-14T00:00:00,RIVER-02,24.91,46.35,25.58,7.04,684.2,6.93,4.29,6.988,0.257,0.066,219.3,0.687,27,3
2025-08-14T03:00:00,RIVER-02,24.91,46.35,28.19,7.06,604.3,6.74,3.69,7.391,0.213,0.048,251.0,0.541,32,17
2025-08-14T06:00:00,RIVER-02,24.91,46.35,29.06,7.03,563.9,6.58,3.66,5.857,0.359,0.083,249.4,0.518,35,16
2025-08-14T09:00:00,RIVER-02,24.91,46.35,28.84,7.09,666.9,7.06,3.57,7.183,0.288,0.043,246.5,0.743,11,4
2025-08-14T12:00:00,RIVER-02,24.91,46.35,27.1,7.11,644.8,6.55,3.79,6.321,0.315,0.055,232.0,0.595,14,5
2025-08-14T15:00:00,RIVER-02,24.91,46.35,23.16,7.1,637.2,6.46,4.16,7.536,0.422,0.087,237.1,0.533,12,4
2025-08-14T18:00:00,RIVER-02,24.91,46.35,25.13,7.14,694.1,7.25,2.54,7.316,0.354,0.053,269.3,0.558,55,11
2025-08-14T21:00:00,RIVER-02,24.91,46.35,24.18,7.04,674.1,7.0,3.51,6.385,0.305,0.029,254.4,0.559,19,16
2025-08-15T00:00:00,RIVER-02,24.91,46.35,27.16,7.08,647.5,7.04,4.15,6.733,0.376,0.027,265.2,0.614,35,4
2025-08-15T03:00:00,RIVER-02,24.91,46.35,29.04,7.05,627.1,7.22,2.77,6.454,0.233,0.075,241.6,0.445,21,10
2025-08-15T06:00:00,RIVER-02,24.91,46.35,29.08,7.06,671.3,6.2,3.87,8.234,0.35,0.088,240.0,0.58,20,10
2025-08-15T09:00:00,RIVER-02,24.91,46.35,28.5,7.18,678.2,7.06,4.46,7.722,0.243,0.088,270.3,0.655,20,10
2025-08-15T12:00:00,RIVER-02,24.91,46.35,27.45,7.1,620.9,6.36,3.7,5.933,0.288,0.077,276.0,0.718,18,11
2025-08-15T15:00:00,RIVER-02,24.91,46.35,25.2,7.08,738.1,5.91,2.57,8.059,0.379,0.053,251.4,0.615,21,11
2025-08-15T18:00:00,RIVER-02,24.91,46.35,23.26,7.1,654.7,6.16,5.13,7.416,0.311,0.082,264.2,0.66,13,6
2025-08-15T21:00:00,RIVER-02,24.91,46.35,24.76,7.19,677.2,7.35,2.9,7.07,0.273,0.084,265.9,0.537,21,19
2025-08-16T00:00:00,RIVER-02,24.91,46.35,27.29,7.14,609.0,7.1,4.38,6.976,0.43,0.036,263.9,0.58,36,14
2025-08-16T03:00:00,RIVER-02,24.91,46.35,29.11,7.05,663.7,6.81,3.62,7.278,0.355,0.064,274.2,0.606,59,2
2025-08-16T06:00:00,RIVER-02,24.91,46.35,29.56,7.07,647.7,7.16,4.07,6.365,0.254,0.061,251.5,0.568,19,15
2025-08-16T09:00:00,RIVER-02,24.91,46.35,28.29,7.06,581.1,6.72,3.77,5.941,0.371,0.054,207.9,0.696,21,18
2025-08-16T12:00:00,RIVER-02,24.91,46.35,26.59,7.08,654.7,6.88,3.15,6.283,0.278,0.075,262.0,0.628,20,12
2025-08-16T15:00:00,RIVER-02,24.91,46.35,24.94,7.13,609.4,6.76,3.99,7.092,0.354,0.063,230.0,0.55,30,27
2025-08-16T18:00:00,RIVER-02,24.91,46.35,24.46,7.17,614.3,7.03,3.11,6.739,0.4,0.064,257.2,0.514,16,10
2025-08-16T21:00:00,RIVER-02,24.91,46.35,24.43,7.01,673.6,5.52,2.88,8.26,0.266,0.06,275.5,0.717,24,4
2025-08-17T00:00:00,RIVER-02,24.91,46.35,27.42,7.2,764.6,6.35,5.19,6.717,0.27,0.077,238.4,0.576,13,9
2025-08-17T03:00:00,RIVER-02,24.91,46.35,27.77,7.17,585.5,7.1,2.86,7.504,0.29,0.096,243.4,0.616,12,2
2025-08-17T06:00:00,RIVER-02,24.91,46.35,28.7,7.08,590.5,6.04,4.23,6.061,0.356,0.069,251.7,0.678,26,6
2025-08-17T09:00:00,RIVER-02,24.91,46.35,28.8,7.11,651.6,5.61,3.28,6.808,0.263,0.059,256.0,0.674,26,11
2025-08-17T12:00:00,RIVER-02,24.91,46.35,26.31,7.13,613.8,6.87,3.69,5.812,0.33,0.097,246.5,0.685,26,16
2025-08-17T15:00:00,RIVER-02,24.91,46.35,22.76,7.04,656.0,7.71,2.82,6.317,0.304,0.06,239.0,0.712,35,5
2025-08-17T18:00:00,RIVER-02,24.91,46.35,24.09,7.1,593.4,7.49,3.34,5.888,0.368,0.112,249.2,0.562,38,26
2025-08-17T21:00:00,RIVER-02,24.91,46.35,25.27,7.08,621.5,6.59,3.26,6.149,0.315,0.076,276.8,0.681,8,2
2025-08-18T00:00:00,RIVER-02,24.91,46.35,26.55,7.12,610.5,7.16,3.55,5.627,0.254,0.06,248.5,0.516,36,22
2025-08-18T03:00:00,RIVER-02,24.91,46.35,28.9,7.09,635.5,6.75,3.98,8.064,0.316,0.092,262.2,0.595,11,3
2025-08-18T06:00:00,RIVER-02,24.91,46.35,29.7,7.06,716.1,7.64,3.98,6.597,0.291,0.084,275.6,0.75,23,10
2025-08-18T09:00:00,RIVER-02,24.91,46.35,29.16,7.09,617.9,6.18,2.64,6.647,0.316,0.066,254.0,0.834,23,15
2025-08-18T12:00:00,RIVER-02,24.91,46.35,25.41,7.05,524.5,6.73,2.81,7.048,0.219,0.072,241.7,0.679,50,18
2025-08-18T15:00:00,RIVER-02,24.91,46.35,22.98,7.07,709.4,6.28,4.22,6.986,0.297,0.071,256.9,0.637,14,4
2025-08-18T18:00:00,RIVER-02,24.91,46.35,24.07,7.14,624.8,6.65,2.72,7.067,0.246,0.046,241.5,0.647,13,5
2025-08-18T21:00:00,RIVER-02,24.91,46.35,24.51,7.1,618.8,6.77,4.02,7.12,0.327,0.095,258.7,0.538,16,2
2025-08-19T00:00:00,RIVER-02,24.91,46.35,26.52,7.08,687.9,7.14,3.13,6.364,0.196,0.073,248.3,0.733,29,14
2025-08-19T03:00:00,RIVER-02,24.91,46.35,29.21,7.08,664.1,5.8,3.92,5.812,0.243,0.052,263.2,0.583,18,6
2025-08-19T06:00:00,RIVER-02,24.91,46.35,30.19,7.16,667.4,6.68,2.56,6.457,0.276,0.033,226.9,0.682,13,2
2025-08-19T09:00:00,RIVER-02,24.91,46.35,28.35,7.15,572.9,5.92,19.49,13.687,0.583,0.051,254.8,0.484,32,12
2025-08-19T12:00:00,RIVER-02,24.91,46.35,27.18,7.04,666.7,6.79,3.3,7.708,0.344,0.051,246.4,0.659,18,8
2025-08-19T15:00:00,RIVER-02,24.91,46.35,24.44,7.09,577.5,8.26,3.94,6.217,0.312,0.043,240.1,0.442,14,3
2025-08-19T18:00:00,RIVER-02,24.91,46.35,23.88,7.18,660.6,6.72,3.78,6.565,0.275,0.04,268.5,0.496,18,5
2025-08-19T21:00:00,RIVER-02,24.91,46.35,24.71,7.11,629.6,5.54,3.52,7.63,0.434,0.062,236.7,0.728,18,8
2025-08-20T00:00:00,RIVER-02,24.91,46.35,26.17,7.16,660.5,6.41,3.22,7.897,0.38,0.101,265.1,0.63,7,6
2025-08-20T03:00:00,RIVER-02,24.91,46.35,27.82,7.1,704.5,6.69,4.41,7.523,0.249,0.087,243.7,0.66,58,6
2025-08-20T06:00:00,RIVER-02,24.91,46.35,30.82,7.1,496.5,7.22,3.68,6.359,0.28,0.061,262.2,0.634,7,2
2025-08-20T09:00:00,RIVER-02,24.91,46.35,28.21,7.14,662.0,6.59,3.82,7.713,0.292,0.054,223.6,0.489,63,8
2025-08-20T12:00:00,RIVER-02,24.91,46.35,26.83,7.12,686.8,6.56,3.24,8.749,0.288,0.085,250.1,0.542,4,2
2025-08-20T15:00:00,RIVER-02,24.91,46.35,24.73,7.12,619.9,7.71,3.34,8.608,0.218,0.065,247.0,0.94,27,7
2025-08-20T18:00:00,RIVER-02,24.91,46.35,23.25,7.05,574.8,6.49,3.57,8.142,0.356,0.075,243.5,0.772,16,8
2025-08-20T21:00:00,RIVER-02,24.91,46.35,24.37,7.07,598.6,6.57,4.12,7.599,0.309,0.082,227.4,0.5,19,4
2025-08-21T00:00:00,RIVER-02,24.91,46.35,27.98,7.14,615.4,7.37,3.31,8.1,0.34,0.011,229.9,0.498,26,13
2025-08-21T03:00:00,RIVER-02,24.91,46.35,29.82,7.06,745.3,6.6,5.0,7.246,0.315,0.107,265.7,0.449,12,9
2025-08-21T06:00:00,RIVER-02,24.91,46.35,29.07,7.11,683.3,7.0,3.15,8.529,0.268,0.065,231.9,0.515,51,37
2025-08-21T09:00:00,RIVER-02,24.91,46.35,28.79,7.11,672.0,6.6,3.25,7.591,0.289,0.046,278.9,0.651,37,2
2025-08-21T12:00:00,RIVER-02,24.91,46.35,26.4,7.09,652.3,6.74,3.37,7.915,0.308,0.084,270.6,0.465,15,9
2025-08-21T15:00:00,RIVER-02,24.91,46.35,24.18,7.16,649.4,7.07,4.34,9.027,0.274,0.066,251.5,0.551,22,7
2025-08-21T18:00:00,RIVER-02,24.91,46.35,22.6,7.07,667.2,7.39,4.82,7.765,0.297,0.052,238.7,0.626,24,5
2025-08-21T21:00:00,RIVER-02,24.91,46.35,24.73,7.04,665.0,7.22,3.56,7.871,0.271,0.078,226.7,0.602,23,2
2025-08-22T00:00:00,RIVER-02,24.91,46.35,26.39,7.09,595.4,6.34,3.99,7.185,0.305,0.076,251.9,0.454,28,15
2025-08-22T03:00:00,RIVER-02,24.91,46.35,28.12,7.14,593.4,5.97,3.96,7.441,0.341,0.087,259.9,0.697,13,2
2025-08-22T06:00:00,RIVER-02,24.91,46.35,29.64,7.16,675.0,6.52,4.81,5.108,0.403,0.036,237.5,0.701,17,7
2025-08-22T09:00:00,RIVER-02,24.91,46.35,29.11,7.05,624.4,6.35,3.77,7.26,0.24,0.079,245.9,0.766,10,2
2025-08-22T12:00:00,RIVER-02,24.91,46.35,26.04,7.1,624.5,7.17,3.33,7.12,0.308,0.074,249.5,0.74,16,10
2025-08-22T15:00:00,RIVER-02,24.91,46.35,23.64,7.09,720.8,7.57,4.72,7.383,0.307,0.05,255.4,0.488,27,6
2025-08-22T18:00:00,RIVER-02,24.91,46.35,24.1,7.1,615.4,7.79,3.05,5.27,0.323,0.048,269.8,0.74,23,5
2025-08-22T21:00:00,RIVER-02,24.91,46.35,24.77,7.07,588.3,6.9,3.22,6.66,0.265,0.084,198.0,0.621,41,17
2025-08-23T00:00:00,RIVER-02,24.91,46.35,26.31,7.1,726.5,6.14,4.69,7.606,0.321,0.05,261.4,0.503,33,4
2025-08-23T03:00:00,RIVER-02,24.91,46.35,29.6,7.06,677.4,6.34,4.72,8.429,0.287,0.026,236.2,0.777,39,31
2025-08-23T06:00:00,RIVER-02,24.91,46.35,30.13,7.06,626.0,6.9,4.0,7.468,0.312,0.08,241.4,0.729,14,8
2025-08-23T09:00:00,RIVER-02,24.91,46.35,29.24,7.07,643.7,6.57,2.9,5.612,0.361,0.056,244.6,0.549,14,4
2025-08-23T12:00:00,RIVER-02,24.91,46.35,26.79,7.17,700.7,7.15,3.88,8.358,0.317,0.083,243.6,0.599,10,3
2025-08-23T15:00:00,RIVER-02,24.91,46.35,24.61,7.06,631.7,6.94,2.57,7.111,0.284,0.052,250.9,0.647,14,2
2025-08-23T18:00:00,RIVER-02,24.91,46.35,23.29,7.21,646.2,7.58,3.26,7.568,0.346,0.074,202.9,0.653,35,7
2025-08-23T21:00:00,RIVER-02,24.91,46.35,25.44,7.12,660.0,6.8,3.83,7.103,0.262,0.064,232.7,0.763,20,7
2025-08-24T00:00:00,RIVER-02,24.91,46.35,26.6,7.07,585.2,7.11,3.34,7.445,0.393,0.027,236.0,0.436,39,6
2025-08-24T03:00:00,RIVER-02,24.91,46.35,28.43,7.11,683.9,6.37,4.76,5.737,0.28,0.064,253.0,0.641,33,2
2025-08-24T06:00:00,RIVER-02,24.91,46.35,28.65,7.19,549.6,6.22,3.72,7.465,0.311,0.067,249.8,0.673,8,4
2025-08-24T09:00:00,RIVER-02,24.91,46.35,27.61,7.15,671.8,6.43,4.52,5.588,0.238,0.059,242.9,0.581,29,17
2025-08-24T12:00:00,RIVER-02,24.91,46.35,25.83,7.04,701.0,6.23,3.81,6.507,0.381,0.055,272.9,0.403,22,8
2025-08-24T15:00:00,RIVER-02,24.91,46.35,24.86,7.09,639.6,6.82,4.6,7.719,0.278,0.045,273.9,0.592,31,12
2025-08-24T18:00:00,RIVER-02,24.91,46.35,24.88,7.03,681.9,7.83,3.31,7.688,0.251,0.056,257.7,0.757,37,11
2025-08-24T21:00:00,RIVER-02,24.91,46.35,25.03,7.1,674.9,6.84,2.87,7.692,0.364,0.119,255.3,0.586,12,3
2025-08-25T00:00:00,RIVER-02,24.91,46.35,27.02,7.12,605.2,7.49,4.72,7.118,0.326,0.074,260.6,0.691,17,6
2025-08-25T03:00:00,RIVER-02,24.91,46.35,27.94,7.11,700.9,6.6,4.51,7.519,0.307,0.081,254.9,0.745,22,6
2025-08-25T06:00:00,RIVER-02,24.91,46.35,29.62,7.12,706.6,6.16,3.93,6.638,0.242,0.063,272.2,0.615,29,10
2025-08-25T09:00:00,RIVER-02,24.91,46.35,29.2,7.14,654.7,5.61,2.47,7.192,0.288,0.085,248.6,0.682,8,6
2025-08-25T12:00:00,RIVER-02,24.91,46.35,26.62,7.09,709.1,6.06,3.05,8.216,0.307,0.088,291.0,0.573,15,4
2025-08-25T15:00:00,RIVER-02,24.91,46.35,25.06,7.05,671.9,7.33,3.7,7.376,0.367,0.054,253.3,0.629,9,6
2025-08-25T18:00:00,RIVER-02,24.91,46.35,22.79,7.13,647.4,6.77,4.11,7.15,0.303,0.086,242.5,0.666,25,18
2025-08-25T21:00:00,RIVER-02,24.91,46.35,24.84,7.13,605.3,5.86,3.75,7.423,0.251,0.046,263.1,0.512,30,22
2025-08-26T00:00:00,RIVER-02,24.91,46.35,26.91,7.06,565.4,6.59,3.54,6.779,0.242,0.034,239.7,0.719,41,12
2025-08-26T03:00:00,RIVER-02,24.91,46.35,29.18,7.08,620.0,7.23,3.57,7.044,0.296,0.041,253.8,0.616,22,7
2025-08-26T06:00:00,RIVER-02,24.91,46.35,29.69,7.1,639.3,6.64,4.29,7.214,0.319,0.097,255.3,0.463,27,5
2025-08-26T09:00:00,RIVER-02,24.91,46.35,28.38,7.08,612.3,6.81,3.94,6.589,0.293,0.029,280.2,0.624,17,2
2025-08-26T12:00:00,RIVER-02,24.91,46.35,26.08,7.14,647.2,6.66,3.76,6.407,0.283,0.072,240.0,0.525,56,11
2025-08-26T15:00:00,RIVER-02,24.91,46.35,23.95,7.1,706.6,6.68,3.4,7.636,0.386,0.057,277.8,0.625,12,6
2025-08-26T18:00:00,RIVER-02,24.91,46.35,23.53,7.03,692.3,7.04,2.44,6.759,0.323,0.063,244.5,0.535,21,3
2025-08-26T21:00:00,RIVER-02,24.91,46.35,23.6,7.03,657.0,7.52,3.83,7.242,0.286,0.084,266.5,0.506,12,6
2025-08-27T00:00:00,RIVER-02,24.91,46.35,25.83,7.2,671.2,6.95,2.87,7.499,0.294,0.074,230.5,0.523,17,8
2025-08-27T03:00:00,RIVER-02,24.91,46.35,29.35,7.12,618.3,7.09,3.56,5.44,0.335,0.103,261.2,0.573,13,2
2025-08-27T06:00:00,RIVER-02,24.91,46.35,28.83,7.13,595.9,6.45,3.4,7.101,0.282,0.074,250.4,0.595,22,4
2025-08-27T09:00:00,RIVER-02,24.91,46.35,28.92,7.17,566.4,6.33,3.58,7.457,0.227,0.079,238.6,0.651,9,2
2025-08-27T12:00:00,RIVER-02,24.91,46.35,25.94,7.07,638.7,7.33,2.8,6.714,0.348,0.064,259.2,0.577,20,6
2025-08-27T15:00:00,RIVER-02,24.91,46.35,25.15,7.12,655.5,7.06,4.36,7.381,0.376,0.062,223.3,0.76,12,4
2025-08-27T18:00:00,RIVER-02,24.91,46.35,23.88,7.09,637.7,7.68,3.44,7.661,0.289,0.103,236.4,0.556,40,5
2025-08-27T21:00:00,RIVER-02,24.91,46.35,23.71,7.15,625.7,6.93,3.42,6.98,0.324,0.05,275.9,0.522,30,9
2025-08-28T00:00:00,RIVER-02,24.91,46.35,26.8,7.0,643.8,6.22,3.38,7.784,0.315,0.093,256.8,0.615,5,3
2025-08-28T03:00:00,RIVER-02,24.91,46.35,28.18,7.09,642.7,6.22,4.28,6.829,0.367,0.057,287.2,0.612,37,8
2025-08-28T06:00:00,RIVER-02,24.91,46.35,29.68,7.07,649.5,6.48,4.29,6.056,0.299,0.078,250.7,0.599,36,16
2025-08-28T09:00:00,RIVER-02,24.91,46.35,28.21,7.15,589.8,6.78,3.02,4.742,0.286,0.069,245.6,0.607,18,8
2025-08-28T12:00:00,RIVER-02,24.91,46.35,25.45,7.07,642.7,6.74,2.61,7.921,0.295,0.071,258.0,0.563,20,4
2025-08-28T15:00:00,RIVER-02,24.91,46.35,25.43,7.07,666.5,6.35,2.94,7.906,0.318,0.093,271.7,0.627,7,2
2025-08-28T18:00:00,RIVER-02,24.91,46.35,22.86,7.02,645.7,7.8,3.42,7.242,0.369,0.062,290.7,0.542,35,24
2025-08-28T21:00:00,RIVER-02,24.91,46.35,24.58,7.14,672.2,5.93,3.23,6.226,0.285,0.068,271.3,0.53,40,8
2025-08-29T00:00:00,RIVER-02,24.91,46.35,25.91,7.08,680.4,7.02,4.42,7.336,0.392,0.081,271.2,0.691,18,6
2025-08-29T03:00:00,RIVER-02,24.91,46.35,29.12,7.13,657.5,6.54,2.32,6.149,0.316,0.016,251.4,0.66,31,10
2025-08-29T06:00:00,RIVER-02,24.91,46.35,30.23,7.2,659.8,6.74,3.09,6.575,0.29,0.091,237.8,0.582,23,11
2025-08-29T09:00:00,RIVER-02,24.91,46.35,28.13,7.15,616.2,6.6,4.06,6.43,0.321,0.051,254.9,0.603,21,10
2025-08-29T12:00:00,RIVER-02,24.91,46.35,26.69,7.13,705.9,7.4,3.18,6.918,0.334,0.091,268.8,0.5,12,7
2025-08-29T15:00:00,RIVER-02,24.91,46.35,24.42,7.17,637.1,6.73,2.81,8.254,0.276,0.094,238.0,0.577,35,14
2025-08-29T18:00:00,RIVER-02,24.91,46.35,23.4,7.1,581.6,7.2,3.45,8.288,0.253,0.034,262.4,0.447,15,9
2025-08-29T21:00:00,RIVER-02,24.91,46.35,24.17,7.22,656.8,6.92,3.35,8.02,0.253,0.089,244.5,0.595,14,4
2025-08-30T00:00:00,RIVER-02,24.91,46.35,27.13,7.01,659.9,7.24,2.63,6.261,0.361,0.081,237.7,0.627,43,15
2025-08-30T03:00:00,RIVER-02,24.91,46.35,28.37,7.07,621.9,6.14,4.4,8.826,0.272,0.061,250.3,0.594,9,2
2025-08-30T06:00:00,RIVER-02,24.91,46.35,30.21,7.03,671.5,5.76,3.5,6.03,0.339,0.069,249.7,0.524,12,3
2025-08-30T09:00:00,RIVER-02,24.91,46.35,28.91,7.11,692.3,6.81,3.71,6.43,0.233,0.062,235.5,0.684,11,6
2025-08-30T12:00:00,RIVER-02,24.91,46.35,28.16,7.09,573.0,7.55,3.87,6.387,0.253,0.083,245.1,0.557,44,2
2025-08-30T15:00:00,RIVER-02,24.91,46.35,25.19,7.15,609.5,6.35,2.41,6.533,0.304,0.05,258.6,0.466,18,10
2025-08-30T18:00:00,RIVER-02,24.91,46.35,23.76,7.12,650.8,7.45,3.1,7.269,0.222,0.078,289.1,0.529,11,4
2025-08-30T21:00:00,RIVER-02,24.91,46.35,23.93,7.08,695.3,7.01,2.79,7.824,0.386,0.08,267.8,0.786,18,15
2025-08-31T00:00:00,RIVER-02,24.91,46.35,27.15,7.1,644.8,6.03,3.33,6.202,0.277,0.048,241.0,0.439,18,5
2025-08-31T03:00:00,RIVER-02,24.91,46.35,29.05,7.06,670.2,6.54,3.53,8.543,0.329,0.08,230.6,0.543,14,3
2025-08-31T06:00:00,RIVER-02,24.91,46.35,29.52,7.1,612.6,6.64,4.84,7.356,0.302,0.067,256.6,0.567,29,11
2025-08-31T09:00:00,RIVER-02,24.91,46.35,28.85,7.18,653.5,6.14,4.21,6.539,0.315,0.074,250.9,0.5,9,6
2025-08-31T12:00:00,RIVER-02,24.91,46.35,26.31,7.17,689.0,6.98,2.6,6.96,0.271,0.077,233.8,0.722,5,3
2025-08-31T15:00:00,RIVER-02,24.91,46.35,23.11,7.1,634.9,6.85,3.69,7.516,0.384,0.056,265.5,0.517,12,11
2025-08-31T18:00:00,RIVER-02,24.91,46.35,23.6,7.14,675.5,6.76,3.18,7.512,0.336,0.062,218.3,0.781,24,6
2025-08-31T21:00:00,RIVER-02,24.91,46.35,24.16,7.04,671.3,6.66,2.99,6.86,0.255,0.069,242.8,0.7,13,5
2025-09-01T00:00:00,RIVER-02,24.91,46.35,27.54,7.12,654.3,6.68,3.68,7.224,0.315,0.072,267.4,0.539,13,7
2025-09-01T03:00:00,RIVER-02,24.91,46.35,29.24,7.09,639.3,6.44,3.78,7.184,0.251,0.039,228.7,0.711,19,9
2025-09-01T06:00:00,RIVER-02,24.91,46.35,28.45,7.09,611.1,6.64,4.86,5.608,0.26,0.059,242.4,0.642,21,11
2025-09-01T09:00:00,RIVER-02,24.91,46.35,28.55,7.09,656.4,7.43,3.43,7.595,0.293,0.091,265.1,0.649,15,6
2025-09-01T12:00:00,RIVER-02,24.91,46.35,27.36,7.01,622.6,6.75,3.75,8.261,0.207,0.06,207.5,0.759,21,7
2025-09-01T15:00:00,RIVER-02,24.91,46.35,23.44,7.11,657.5,7.52,3.81,6.008,0.35,0.062,284.4,0.518,15,5
2025-09-01T18:00:00,RIVER-02,24.91,46.35,23.24,7.12,613.0,6.4,4.25,7.582,0.303,0.103,244.6,0.498,29,16
2025-09-01T21:00:00,RIVER-02,24.91,46.35,24.6,7.17,673.3,7.04,2.39,6.373,0.28,0.03,227.8,0.651,17,6
2025-09-02T00:00:00,RIVER-02,24.91,46.35,26.62,7.03,723.9,7.4,3.38,6.676,0.351,0.11,269.1,0.518,33,27
2025-09-02T03:00:00,RIVER-02,24.91,46.35,28.83,7.15,631.4,6.43,4.22,7.458,0.25,0.104,237.1,0.661,29,13
2025-09-02T06:00:00,RIVER-02,24.91,46.35,28.73,7.08,663.1,6.31,4.47,6.545,0.37,0.067,263.4,0.395,18,11
2025-09-02T09:00:00,RIVER-02,24.91,46.35,28.51,7.12,741.2,6.29,2.94,6.243,0.361,0.056,233.0,0.707,23,8
2025-09-02T12:00:00,RIVER-02,24.91,46.35,25.91,7.13,736.3,6.61,3.27,6.551,0.276,0.015,258.1,0.675,7,4
2025-09-02T15:00:00,RIVER-02,24.91,46.35,24.27,7.06,635.1,6.42,3.97,8.71,0.265,0.046,270.1,0.759,23,8
2025-09-02T18:00:00,RIVER-02,24.91,46.35,24.03,7.08,700.1,7.57,3.56,6.639,0.251,0.069,261.4,0.727,8,6
2025-09-02T21:00:00,RIVER-02,24.91,46.35,24.98,7.15,658.7,8.15,4.69,5.875,0.215,0.086,277.3,0.518,14,6
2025-09-03T00:00:00,RIVER-02,24.91,46.35,27.12,7.07,664.5,6.55,3.61,7.714,0.239,0.056,253.7,0.804,37,31
2025-09-03T03:00:00,RIVER-02,24.91,46.35,28.23,7.12,628.1,6.55,4.9,6.938,0.195,0.066,252.0,0.454,24,4
2025-09-03T06:00:00,RIVER-02,24.91,46.35,29.37,7.09,670.1,6.59,4.19,7.172,0.356,0.084,253.9,0.73,34,18
2025-09-03T09:00:00,RIVER-02,24.91,46.35,29.43,7.22,708.1,6.41,3.61,6.783,0.28,0.068,275.7,0.722,8,2
2025-09-03T12:00:00,RIVER-02,24.91,46.35,26.88,7.17,608.9,7.59,3.67,6.994,0.28,0.042,269.8,0.699,11,4
2025-09-03T15:00:00,RIVER-02,24.91,46.35,24.36,7.09,656.5,6.93,2.5,6.834,0.299,0.09,233.4,0.585,26,8
2025-09-03T18:00:00,RIVER-02,24.91,46.35,24.22,7.03,640.2,7.22,3.85,7.005,0.327,0.054,281.2,0.492,17,13
2025-09-03T21:00:00,RIVER-02,24.91,46.35,24.14,7.03,647.4,7.17,2.71,7.309,0.332,0.083,259.1,0.635,14,3
2025-09-04T00:00:00,RIVER-02,24.91,46.35,26.5,7.03,631.5,6.99,2.73,7.925,0.363,0.045,277.2,0.55,22,6
2025-09-04T03:00:00,RIVER-02,24.91,46.35,28.96,7.05,632.6,6.97,4.26,5.405,0.33,0.059,239.5,0.58,44,9
2025-09-04T06:00:00,RIVER-02,24.91,46.35,29.21,7.11,607.0,6.77,3.73,7.837,0.339,0.06,247.5,0.514,9,5
2025-09-04T09:00:00,RIVER-02,24.91,46.35,28.76,7.19,638.2,6.98,3.52,9.21,0.149,0.056,263.1,0.594,22,4
2025-09-04T12:00:00,RIVER-02,24.91,46.35,26.74,7.11,683.5,6.98,3.23,7.857,0.245,0.076,219.0,0.768,21,8
2025-09-04T15:00:00,RIVER-02,24.91,46.35,24.22,7.12,707.1,7.13,3.6,6.962,0.243,0.066,289.5,0.726,15,5
2025-09-04T18:00:00,RIVER-02,24.91,46.35,23.99,7.03,656.3,7.49,2.26,6.836,0.272,0.056,257.7,0.621,25,14
2025-09-04T21:00:00,RIVER-02,24.91,46.35,24.38,7.09,679.2,6.76,3.16,7.728,0.279,0.059,200.3,0.546,9,3
2025-09-05T00:00:00,RIVER-02,24.91,46.35,25.89,7.06,631.8,6.62,4.8,7.844,0.351,0.093,230.0,0.733,8,3
